#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN,1PP_MV,VOTOS,PCN,DIF_2DO,PCN,2PP_MV,VOTOS,PCN,DIF_3RO,PCN,3PP_MV,VOTOS,PCN,PAN,PCN,PRI,PCN,PRD,PCN,PVEM,PCN,PT,PCN,MC,PCN,NA,PCN,MORENA,PCN,ES,PCN,CQ,PCN,QI,PCN,MORENA-PT-PES,PCN,P_MORENA-PT,PCN,P_MORENA-PES,PCN,P_PT-PES,PCN,PRI-PVEM,PCN,CC_PAN-PRD-MC,PCN,P_PAN-PRD,PCN,P_PAN-MC,PCN,P_PRD-MC,PCN,CC2_PAN-PRD,PCN,OSM,PCN,JAAG,PCN,PTVF,PCN,ERA,PCN,NSS,PCN,MFELF,PCN,EHR,PCN,CNR,PCN,NULOS,PCN,TOT_VOTOS,VALIDACION
719,22,QUERETARO,14,QUERÉTARO,3,4,725,"2,229","1,403",0.63,0.37,PAN,496,0.35,19,0.01,MORENA,477,0.34,383,0.27,PRI,94,0.07,PAN,496,0.35,19,0.01,MORENA,477,0.34,383,0.27,PRI,94,0.16,496,0.35,94,0.07,19,0.01,21,0.01,22,0.02,37,0.03,31,0.02,477,0.34,27,0.02,22,0,84,0.06,11,0.01,4,0.00,4,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,41,0.03,"1,399",100.00%
720,22,QUERETARO,14,QUERÉTARO,3,4,726,"1,023",534,0.52,0.48,MORENA,197,0.37,95,0.18,PAN,102,0.19,42,0.08,PRI,60,0.11,MORENA,197,0.37,95,0.18,PAN,102,0.19,42,0.08,PRI,60,0.04,102,0.19,60,0.11,21,0.04,19,0.04,18,0.03,12,0.02,22,0.04,197,0.37,12,0.02,8,0,18,0.03,10,0.02,1,0.00,3,0.01,0,0.00,3,0.01,0,0.00,0,0.00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,23,0.04,533,100.00%
721,22,QUERETARO,14,QUERÉTARO,3,4,727,"2,746","1,666",0.61,0.39,PAN,661,0.40,167,0.10,MORENA,494,0.30,380,0.23,PRI,114,0.07,PAN,661,0.40,167,0.10,MORENA,494,0.30,380,0.23,PRI,114,0.21,661,0.40,114,0.07,25,0.02,35,0.02,31,0.02,28,0.02,49,0.03,494,0.30,30,0.02,19,0,95,0.06,20,0.01,1,0.00,1,0.00,0,0.00,5,0.00,0,0.00,0,0.00,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,16,0.01,30,0.02,"1,665",100.00%
722,22,QUERETARO,14,QUERÉTARO,3,4,728,"1,039",658,0.63,0.37,PAN,224,0.34,44,0.07,MORENA,180,0.27,132,0.20,PRI,48,0.07,PAN,224,0.34,44,0.07,MORENA,180,0.27,132,0.20,PRI,48,0.03,224,0.34,48,0.07,14,0.02,19,0.03,9,0.01,27,0.04,18,0.03,180,0.27,18,0.03,14,0,37,0.06,6,0.01,2,0.00,2,0.00,2,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,25,0.04,656,100.00%
723,22,QUERETARO,14,QUERÉTARO,3,4,729,"1,013",696,0.69,0.31,PAN,225,0.32,4,0.01,MORENA,221,0.32,168,0.24,QI,53,0.08,PAN,225,0.32,4,0.01,MORENA,221,0.32,168,0.24,QI,53,0.08,225,0.32,44,0.06,9,0.01,10,0.01,9,0.01,16,0.02,41,0.06,221,0.32,6,0.01,14,0,53,0.08,4,0.01,1,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,33,0.05,695,100.00%
724,22,QUERETARO,14,QUERÉTARO,3,1,730,454,308,0.68,0.32,MORENA,106,0.34,28,0.09,PAN,78,0.25,34,0.11,PRI,44,0.14,MORENA,106,0.34,28,0.09,PAN,78,0.25,34,0.11,PRI,44,0.06,78,0.25,44,0.14,6,0.02,8,0.03,3,0.01,6,0.02,0,0.00,106,0.34,7,0.02,6,0,26,0.08,6,0.02,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,9,0.03,308,100.00%
725,22,QUERETARO,14,QUERÉTARO,3,1,731,873,606,0.69,0.31,MORENA,204,0.34,17,0.03,PAN,187,0.31,120,0.20,PRI,67,0.11,MORENA,204,0.34,17,0.03,PAN,187,0.31,120,0.20,PRI,67,0.22,187,0.31,67,0.11,8,0.01,17,0.03,15,0.02,10,0.02,5,0.01,204,0.34,19,0.03,3,0,49,0.08,3,0.00,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,16,0.03,605,100.00%
726,22,QUERETARO,14,QUERÉTARO,3,1,732,"1,378",892,0.65,0.35,MORENA,267,0.30,13,0.01,PAN,254,0.28,140,0.16,PRI,114,0.13,MORENA,267,0.30,13,0.01,PAN,254,0.28,140,0.16,PRI,114,0.19,254,0.28,114,0.13,14,0.02,31,0.03,19,0.02,15,0.02,8,0.01,267,0.30,31,0.03,9,0,68,0.08,15,0.02,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,34,0.04,892,100.00%
727,22,QUERETARO,14,QUERÉTARO,3,1,733,"1,452",792,0.55,0.45,MORENA,258,0.33,76,0.10,PAN,182,0.23,51,0.06,PRI,131,0.17,MORENA,258,0.33,76,0.10,PAN,182,0.23,51,0.06,PRI,131,0.15,182,0.23,131,0.17,25,0.03,23,0.03,15,0.02,16,0.02,6,0.01,258,0.33,19,0.02,6,0,59,0.07,7,0.01,2,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,36,0.05,790,100.00%
728,22,QUERETARO,14,QUERÉTARO,6,3,734,570,370,0.65,0.35,PAN,140,0.38,49,0.13,MORENA,91,0.25,47,0.13,PRI,44,0.12,PAN,140,0.38,49,0.13,MORENA,91,0.25,47,0.13,PRI,44,0.06,140,0.38,44,0.12,8,0.02,6,0.02,5,0.01,11,0.03,3,0.01,91,0.25,6,0.02,5,0,25,0.07,6,0.02,0,0.00,2,0.01,0,0.00,0,0.00,6,0.02,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,11,0.03,370,100.00%
729,22,QUERETARO,14,QUERÉTARO,6,3,735,593,410,0.69,0.31,PAN,158,0.39,55,0.13,MORENA,103,0.25,59,0.14,PRI,44,0.11,PAN,158,0.39,55,0.13,MORENA,103,0.25,59,0.14,PRI,44,0.12,158,0.39,44,0.11,4,0.01,10,0.02,3,0.01,13,0.03,7,0.02,103,0.25,7,0.02,10,0,27,0.07,2,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,19,0.05,410,100.00%
730,22,QUERETARO,14,QUERÉTARO,6,3,736,980,549,0.56,0.44,PAN,168,0.31,1,0.00,MORENA,167,0.30,102,0.19,PRI,65,0.12,PAN,168,0.31,1,0.00,MORENA,167,0.30,102,0.19,PRI,65,0.16,168,0.31,65,0.12,10,0.02,13,0.02,8,0.01,7,0.01,7,0.01,167,0.30,15,0.03,7,0,46,0.08,6,0.01,1,0.00,0,0.00,0,0.00,1,0.00,8,0.01,1,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,18,0.03,548,100.00%
731,22,QUERETARO,14,QUERÉTARO,6,3,737,960,491,0.51,0.49,PAN,128,0.26,27,0.05,MORENA,101,0.21,33,0.07,PRI,68,0.14,PAN,128,0.26,27,0.05,MORENA,101,0.21,33,0.07,PRI,68,0.12,128,0.26,68,0.14,12,0.02,18,0.04,13,0.03,4,0.01,10,0.02,101,0.21,4,0.01,4,0,52,0.11,29,0.06,2,0.00,3,0.01,0,0.00,3,0.01,6,0.01,1,0.00,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,31,0.06,489,100.00%
732,22,QUERETARO,14,QUERÉTARO,6,3,738,921,548,0.60,0.40,PAN,161,0.29,9,0.02,MORENA,152,0.28,91,0.17,PRI,61,0.11,PAN,161,0.29,9,0.02,MORENA,152,0.28,91,0.17,PRI,61,0.12,161,0.29,61,0.11,6,0.01,24,0.04,13,0.02,11,0.02,7,0.01,152,0.28,12,0.02,9,0,43,0.08,15,0.03,4,0.01,1,0.00,2,0.00,8,0.01,2,0.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,16,0.03,544,100.00%
733,22,QUERETARO,14,QUERÉTARO,6,3,739,"1,140",645,0.57,0.43,MORENA,241,0.37,74,0.11,PAN,167,0.26,102,0.16,PRI,65,0.10,MORENA,241,0.37,74,0.11,PAN,167,0.26,102,0.16,PRI,65,0.12,167,0.26,65,0.10,7,0.01,12,0.02,16,0.02,11,0.02,7,0.01,241,0.37,17,0.03,12,0,49,0.08,4,0.01,3,0.00,1,0.00,0,0.00,0,0.00,6,0.01,0,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,24,0.04,642,100.00%
734,22,QUERETARO,14,QUERÉTARO,6,3,740,"1,183",642,0.54,0.46,MORENA,235,0.37,77,0.12,PAN,158,0.25,90,0.14,PRI,68,0.11,MORENA,235,0.37,77,0.12,PAN,158,0.25,90,0.14,PRI,68,0.11,158,0.25,68,0.11,13,0.02,15,0.02,11,0.02,14,0.02,9,0.01,235,0.37,13,0.02,8,0,45,0.07,9,0.01,3,0.00,5,0.01,0,0.00,1,0.00,9,0.01,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,26,0.04,639,100.00%
735,22,QUERETARO,14,QUERÉTARO,6,3,741,"1,185",686,0.58,0.42,MORENA,254,0.37,75,0.11,PAN,179,0.26,109,0.16,PRI,70,0.10,MORENA,254,0.37,75,0.11,PAN,179,0.26,109,0.16,PRI,70,0.11,179,0.26,70,0.10,12,0.02,16,0.02,8,0.01,9,0.01,9,0.01,254,0.37,8,0.01,16,0,53,0.08,12,0.02,0,0.00,3,0.00,7,0.01,2,0.00,6,0.01,0,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,20,0.03,686,100.00%
736,22,QUERETARO,14,QUERÉTARO,6,3,742,"1,118",678,0.61,0.39,MORENA,250,0.37,68,0.10,PAN,182,0.27,108,0.16,PRI,74,0.11,MORENA,250,0.37,68,0.10,PAN,182,0.27,108,0.16,PRI,74,0.11,182,0.27,74,0.11,14,0.02,14,0.02,6,0.01,4,0.01,14,0.02,250,0.37,8,0.01,11,0,48,0.07,9,0.01,1,0.00,1,0.00,0,0.00,2,0.00,9,0.01,0,0.00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,21,0.03,677,100.00%
737,22,QUERETARO,14,QUERÉTARO,6,3,743,"1,301",741,0.57,0.43,MORENA,264,0.36,20,0.03,PAN,244,0.33,171,0.23,PRI,73,0.10,MORENA,264,0.36,20,0.03,PAN,244,0.33,171,0.23,PRI,73,0.11,244,0.33,73,0.10,14,0.02,18,0.02,15,0.02,13,0.02,9,0.01,264,0.36,12,0.02,11,0,20,0.03,9,0.01,0,0.00,10,0.01,0,0.00,0,0.00,7,0.01,2,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,19,0.03,741,100.00%
738,22,QUERETARO,14,QUERÉTARO,6,3,744,"1,037",645,0.62,0.38,MORENA,249,0.39,85,0.13,PAN,164,0.25,113,0.18,PRI,51,0.08,MORENA,249,0.39,85,0.13,PAN,164,0.25,113,0.18,PRI,51,0.07,164,0.25,51,0.08,8,0.01,17,0.03,11,0.02,10,0.02,10,0.02,249,0.39,23,0.04,12,0,41,0.06,10,0.02,1,0.00,0,0.00,0,0.00,1,0.00,6,0.01,2,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,25,0.04,644,100.00%
739,22,QUERETARO,14,QUERÉTARO,6,3,745,982,660,0.67,0.33,MORENA,272,0.41,125,0.19,PAN,147,0.22,96,0.15,PRI,51,0.08,MORENA,272,0.41,125,0.19,PAN,147,0.22,96,0.15,PRI,51,0.08,147,0.22,51,0.08,6,0.01,27,0.04,9,0.01,11,0.02,20,0.03,272,0.41,18,0.03,13,0,46,0.07,11,0.02,0,0.00,1,0.00,0,0.00,2,0.00,2,0.00,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,22,0.03,660,100.00%
740,22,QUERETARO,14,QUERÉTARO,6,3,746,336,174,0.52,0.48,MORENA,68,0.39,17,0.10,PAN,51,0.29,32,0.18,PRI,19,0.11,MORENA,68,0.39,17,0.10,PAN,51,0.29,32,0.18,PRI,19,0.03,51,0.29,19,0.11,2,0.01,6,0.03,7,0.04,3,0.02,5,0.03,68,0.39,3,0.02,3,0,3,0.02,2,0.01,0,0.00,1,0.01,0,0.00,0,0.00,1,0.01,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,174,100.00%
741,22,QUERETARO,14,QUERÉTARO,6,3,747,"1,173",715,0.61,0.39,MORENA,285,0.40,121,0.17,PAN,164,0.23,82,0.11,PRI,82,0.11,MORENA,285,0.40,121,0.17,PAN,164,0.23,82,0.11,PRI,82,0.47,164,0.23,82,0.11,7,0.01,16,0.02,18,0.03,11,0.02,11,0.02,285,0.40,17,0.02,16,0,47,0.07,11,0.02,2,0.00,0,0.00,0,0.00,1,0.00,5,0.01,1,0.00,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,18,0.03,713,100.00%
742,22,QUERETARO,14,QUERÉTARO,6,3,748,416,241,0.58,0.42,MORENA,104,0.43,47,0.20,PAN,57,0.24,41,0.17,PRI,16,0.07,MORENA,104,0.43,47,0.20,PAN,57,0.24,41,0.17,PRI,16,0.02,57,0.24,16,0.07,2,0.01,6,0.02,4,0.02,7,0.03,3,0.01,104,0.43,4,0.02,4,0,15,0.06,5,0.02,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,11,0.05,240,100.00%
743,22,QUERETARO,14,QUERÉTARO,6,3,749,621,365,0.59,0.41,MORENA,145,0.40,49,0.13,PAN,96,0.26,56,0.15,PRI,40,0.11,MORENA,145,0.40,49,0.13,PAN,96,0.26,56,0.15,PRI,40,0.17,96,0.26,40,0.11,4,0.01,8,0.02,13,0.04,6,0.02,4,0.01,145,0.40,3,0.01,6,0,20,0.05,0,0.00,1,0.00,3,0.01,0,0.00,0,0.00,2,0.01,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,14,0.04,364,100.00%
744,22,QUERETARO,14,QUERÉTARO,6,3,750,"1,022",600,0.59,0.41,MORENA,201,0.34,20,0.03,PAN,181,0.30,115,0.19,PRI,66,0.11,MORENA,201,0.34,20,0.03,PAN,181,0.30,115,0.19,PRI,66,0.18,181,0.30,66,0.11,6,0.01,17,0.03,14,0.02,9,0.02,8,0.01,201,0.34,11,0.02,14,0,44,0.07,4,0.01,0,0.00,1,0.00,0,0.00,0,0.00,3,0.01,2,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,18,0.03,600,100.00%
745,22,QUERETARO,14,QUERÉTARO,6,3,751,"1,767","1,129",0.64,0.36,MORENA,395,0.35,37,0.03,PAN,358,0.32,270,0.24,PRI,88,0.08,MORENA,395,0.35,37,0.03,PAN,358,0.32,270,0.24,PRI,88,0.15,358,0.32,88,0.08,13,0.01,29,0.03,24,0.02,13,0.01,19,0.02,395,0.35,24,0.02,20,0,56,0.05,20,0.02,1,0.00,4,0.00,0,0.00,6,0.01,6,0.01,3,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,49,0.04,"1,128",100.00%
746,22,QUERETARO,14,QUERÉTARO,6,3,752,"1,332",822,0.62,0.38,MORENA,321,0.39,98,0.12,PAN,223,0.27,145,0.18,PRI,78,0.09,MORENA,321,0.39,98,0.12,PAN,223,0.27,145,0.18,PRI,78,0.07,223,0.27,78,0.09,11,0.01,23,0.03,10,0.01,12,0.01,13,0.02,321,0.39,15,0.02,12,0,56,0.07,10,0.01,0,0.00,2,0.00,0,0.00,3,0.00,9,0.01,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,23,0.03,822,100.00%
747,22,QUERETARO,14,QUERÉTARO,6,3,753,"3,609","2,132",0.59,0.41,MORENA,835,0.39,252,0.12,PAN,583,0.27,442,0.21,PRI,141,0.07,MORENA,835,0.39,252,0.12,PAN,583,0.27,442,0.21,PRI,141,0.17,583,0.27,141,0.07,29,0.01,64,0.03,37,0.02,49,0.02,39,0.02,835,0.39,47,0.02,36,0,140,0.07,32,0.02,0,0.00,8,0.00,0,0.00,4,0.00,16,0.01,1,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,67,0.03,"2,132",100.00%
748,22,QUERETARO,14,QUERÉTARO,6,13,754,"7,138","3,965",0.56,0.44,MORENA,"1,652",0.42,745,0.19,PAN,907,0.23,621,0.16,PRI,286,0.07,MORENA,"1,652",0.42,745,0.19,PAN,907,0.23,621,0.16,PRI,286,0.13,907,0.23,286,0.07,43,0.01,94,0.02,94,0.02,72,0.02,38,0.01,"1,652",0.42,106,0.03,51,0,134,0.03,57,0.01,9,0.00,10,0.00,2,0.00,6,0.00,0,0.00,0,0.00,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,275,0.07,3,0.00,111,0.03,"3,956",100.00%
749,22,QUERETARO,14,QUERÉTARO,6,3,755,"1,303",853,0.65,0.35,MORENA,269,0.32,10,0.01,PAN,259,0.30,184,0.22,QI,75,0.09,MORENA,269,0.32,10,0.01,PAN,259,0.30,184,0.22,QI,75,0.02,259,0.30,61,0.07,13,0.02,28,0.03,20,0.02,22,0.03,12,0.01,269,0.32,25,0.03,19,0,75,0.09,10,0.01,5,0.01,2,0.00,0,0.00,1,0.00,8,0.01,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,23,0.03,848,100.00%
750,22,QUERETARO,14,QUERÉTARO,6,3,756,"1,138",682,0.60,0.40,MORENA,219,0.32,1,0.00,PAN,218,0.32,147,0.22,PRI,71,0.10,MORENA,219,0.32,1,0.00,PAN,218,0.32,147,0.22,PRI,71,0.08,218,0.32,71,0.10,12,0.02,19,0.03,15,0.02,9,0.01,8,0.01,219,0.32,13,0.02,19,0,44,0.06,8,0.01,3,0.00,1,0.00,0,0.00,1,0.00,8,0.01,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,13,0.02,679,100.00%
751,22,QUERETARO,14,QUERÉTARO,6,3,757,656,342,0.52,0.48,MORENA,109,0.32,14,0.04,PAN,95,0.28,59,0.17,PRI,36,0.11,MORENA,109,0.32,14,0.04,PAN,95,0.28,59,0.17,PRI,36,0.05,95,0.28,36,0.11,7,0.02,15,0.04,11,0.03,10,0.03,7,0.02,109,0.32,8,0.02,3,0,13,0.04,7,0.02,1,0.00,2,0.01,0,0.00,1,0.00,5,0.01,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,11,0.03,341,100.00%
752,22,QUERETARO,14,QUERÉTARO,6,2,758,"1,320",616,0.47,0.53,MORENA,180,0.29,36,0.06,PAN,144,0.23,62,0.10,PRI,82,0.13,MORENA,180,0.29,36,0.06,PAN,144,0.23,62,0.10,PRI,82,0.24,144,0.23,82,0.13,21,0.03,17,0.03,14,0.02,20,0.03,9,0.01,180,0.29,19,0.03,26,0,23,0.04,9,0.01,2,0.00,0,0.00,2,0.00,6,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,40,0.06,614,100.00%
753,22,QUERETARO,14,QUERÉTARO,6,13,759,"1,663",864,0.52,0.48,PAN,244,0.28,14,0.02,MORENA,230,0.27,119,0.14,PVEM,111,0.13,PAN,244,0.28,14,0.02,MORENA,230,0.27,119,0.14,PVEM,111,0.18,244,0.28,68,0.08,12,0.01,111,0.13,38,0.04,29,0.03,19,0.02,230,0.27,12,0.01,9,0,5,0.01,14,0.02,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,41,0.05,0,0.00,26,0.03,864,100.00%
754,22,QUERETARO,6,EL MARQUÉS,5,12,760,930,641,0.69,0.31,PRI,236,0.37,145,0.23,MORENA,91,0.14,2,0.00,PAN,89,0.14,PRI,236,0.37,145,0.23,MORENA,91,0.14,2,0.00,PAN,89,0.10,89,0.14,236,0.37,71,0.11,29,0.05,7,0.01,7,0.01,6,0.01,91,0.14,5,0.01,1,0,4,0.01,2,0.00,1,0.00,1,0.00,0,0.00,18,0.03,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,29,0.05,640,100.00%
755,22,QUERETARO,6,EL MARQUÉS,5,12,761,"6,107","4,345",0.71,0.29,PAN,"2,015",0.46,"1,010",0.23,MORENA,"1,005",0.23,580,0.13,PRI,425,0.10,PAN,"2,015",0.46,"1,010",0.23,MORENA,"1,005",0.23,580,0.13,PRI,425,0.66,"2,015",0.46,425,0.10,54,0.01,97,0.02,37,0.01,67,0.02,39,0.01,"1,005",0.23,58,0.01,29,0,105,0.02,32,0.01,4,0.00,5,0.00,1,0.00,9,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,132,0.03,"4,341",100.00%
756,22,QUERETARO,6,EL MARQUÉS,5,12,762,"1,667",943,0.57,0.43,PRI,262,0.28,9,0.01,PAN,253,0.27,66,0.07,MORENA,187,0.20,PRI,262,0.28,9,0.01,PAN,253,0.27,66,0.07,MORENA,187,0.04,253,0.27,262,0.28,64,0.07,23,0.02,20,0.02,16,0.02,2,0.00,187,0.20,7,0.01,4,0,17,0.02,3,0.00,3,0.00,2,0.00,0,0.00,6,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,26,0.03,940,100.00%
757,22,QUERETARO,6,EL MARQUÉS,5,12,763,"1,607",917,0.57,0.43,PRI,294,0.32,73,0.08,PAN,221,0.24,62,0.07,MORENA,159,0.17,PRI,294,0.32,73,0.08,PAN,221,0.24,62,0.07,MORENA,159,0.17,221,0.24,294,0.32,54,0.06,20,0.02,19,0.02,9,0.01,3,0.00,159,0.17,8,0.01,1,0,15,0.02,7,0.01,3,0.00,1,0.00,0,0.00,12,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,33,0.04,914,100.00%
758,22,QUERETARO,5,CORREGIDORA,4,6,764,"1,167",727,0.62,0.38,PAN,189,0.26,1,0.00,MORENA,188,0.26,95,0.13,PRI,93,0.13,PAN,189,0.26,1,0.00,MORENA,188,0.26,95,0.13,PRI,93,0.10,189,0.26,93,0.13,10,0.01,30,0.04,17,0.02,10,0.01,30,0.04,188,0.26,23,0.03,12,0,49,0.07,5,0.01,4,0.01,2,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,0,28,0,0,0,0,0,0,0.00,0,0.00,0,0.00,4,0.01,30,0.04,723,100.00%
759,22,QUERETARO,5,CORREGIDORA,4,7,765,991,729,0.74,0.26,PAN,318,0.44,178,0.24,MORENA,140,0.19,59,0.08,PRI,81,0.11,PAN,318,0.44,178,0.24,MORENA,140,0.19,59,0.08,PRI,81,0.11,318,0.44,81,0.11,11,0.02,32,0.04,11,0.02,13,0.02,18,0.02,140,0.19,6,0.01,8,0,41,0.06,1,0.00,1,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.03,0,0.00,0,0.00,1,0.00,25,0.03,728,100.00%
760,22,QUERETARO,5,CORREGIDORA,4,7,766,712,513,0.72,0.28,PAN,189,0.37,58,0.11,MORENA,131,0.26,75,0.15,PRI,56,0.11,PAN,189,0.37,58,0.11,MORENA,131,0.26,75,0.15,PRI,56,0.08,189,0.37,56,0.11,7,0.01,26,0.05,4,0.01,10,0.02,23,0.04,131,0.26,6,0.01,4,0,18,0.04,6,0.01,0,0.00,0,0.00,0,0.00,4,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.03,0,0.00,0,0.00,0,0.00,13,0.03,513,100.00%
761,22,QUERETARO,5,CORREGIDORA,4,7,767,"1,032",736,0.71,0.29,PAN,295,0.40,108,0.15,MORENA,187,0.25,106,0.14,PRI,81,0.11,PAN,295,0.40,108,0.15,MORENA,187,0.25,106,0.14,PRI,81,0.16,295,0.40,81,0.11,11,0.01,38,0.05,10,0.01,6,0.01,22,0.03,187,0.25,13,0.02,7,0,11,0.01,3,0.00,0,0.00,2,0.00,0,0.00,4,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.02,0,0.00,0,0.00,0,0.00,28,0.04,736,100.00%
762,22,QUERETARO,5,CORREGIDORA,4,7,768,596,440,0.74,0.26,PAN,192,0.44,94,0.21,MORENA,98,0.22,53,0.12,PRI,45,0.10,PAN,192,0.44,94,0.21,MORENA,98,0.22,53,0.12,PRI,45,0.06,192,0.44,45,0.10,3,0.01,14,0.03,4,0.01,4,0.01,8,0.02,98,0.22,10,0.02,2,0,13,0.03,3,0.01,0,0.00,0,0.00,0,0.00,5,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.03,0,0.00,0,0.00,1,0.00,23,0.05,440,100.00%
